,Date,Pure SPX Portfolio Value,Pure SPX Daily Return,Rebalanced 60/40 Portfolio Value,Rebalanced 60/40 Daily Return,Rebalanced Equal Weighted SAA Portfolio Value,Rebalanced Equal Weighted SAA Daily Return,Rebalanced SAA Portfolio Value,Rebalanced SAA Daily Return,Rebalanced Ray Dalio Portfolio Value,Rebalanced Ray Dalio Portfolio Daily Return
16,2001-06-22,98.15477656856068,-0.009910590298925603,99.79351894241884,-0.0042063824057141375,101.53389802867825,0.0022716692019753015,93.47891270152064,0.004036278985336983,99.67073170731707,-0.0009429843709071184
17,2001-06-25,97.58768434120209,-0.005777530622388727,99.44588556601875,-0.003483526586537944,101.54397659377918,9.926305693563897e-05,93.20610529601933,-0.002918384452891387,99.54006968641116,-0.0013109367079756629
18,2001-06-26,97.43311065061032,-0.0015839467001935725,99.20238936315371,-0.0024485296850554894,101.10783642836687,-0.0042950865235174,91.99971695748502,-0.012943233007138955,99.50217770034843,-0.0003806706804817539
19,2001-06-27,96.96745740770261,-0.004779209447366539,98.87724547204942,-0.0032775812477058297,101.12142507831474,0.0001343975939738229,91.83239864207088,-0.0018186829367252688,99.50348432055749,1.3131573994185075e-05
20,2001-06-28,98.24027514116925,0.013126236033136784,99.45055588445936,0.005798203718893058,101.33668527017909,0.002128729808718921,92.27787653691,0.004850988337737228,99.68118466898954,0.001785870611923368
21,2001-06-29,98.09053187840847,-0.0015242553275182091,99.26643090317786,-0.0018514223439375366,100.70763951234295,-0.006207483066561825,91.61090685991675,-0.007227839456475427,99.76480836236934,0.0008389115123128565
22,2001-07-02,99.12376039145788,0.010533417377430299,100.0364621236448,0.007757216749517237,100.9863253614325,0.002767276151432352,92.24206742682554,0.006889578856302592,99.80400696864112,0.00039291015454478995
23,2001-07-03,98.95083107510831,-0.001744579863260154,99.86027239414244,-0.0017612551040098179,100.56564223524867,-0.004165743477428263,92.42812541857724,0.002017062246564283,99.79616724738676,-7.855116735766554e-05
24,2001-07-04,98.95083107510831,0.0,99.86027239414244,0.0,100.32015704526161,-0.0024410443222031564,92.39585379704724,-0.00034915369519672446,99.79616724738676,-7.855116735766554e-05
25,2001-07-05,97.69202158235156,-0.012721565641032995,99.06254430699315,-0.007988442931546547,99.7238503940059,-0.005944036261692487,92.06256078834039,-0.0036072290585564826,99.62761324041811,-0.0016889827697572635
26,2001-07-06,95.30385806270861,-0.024445839905460343,97.73867137209075,-0.013364011031250511,98.40960060073677,-0.013178891389337366,91.20029033110731,-0.009366135917243446,99.24216027874564,-0.003868937025945929
27,2001-07-09,95.99412619975752,0.0072428142058500455,98.22572350403507,0.004983208029195607,98.32147526496668,-0.0008954953097272123,90.97753841339137,-0.0024424474626915105,99.33362369337979,0.0009216185376985653
28,2001-07-10,94.5474130643751,-0.015070850609878894,97.47191445618076,-0.007674252944783411,98.03522075618388,-0.002911413890112735,90.59780840423737,-0.004173887486695338,99.1441637630662,-0.0019073091594685732
29,2001-07-11,94.44162669487636,-0.0011188711152436692,97.39140904681037,-0.0008259344224389453,96.88226091275767,-0.011760669630087817,89.0765743749801,-0.016791068747156634,99.16245644599303,0.00018450589759910763
30,2001-07-12,96.79452809135303,0.024913816913366693,98.88752535037355,0.015361891959526863,96.91279644294474,0.0003151818495912284,88.75933374374925,-0.0035614372629034774,99.49825783972125,0.003386376313812889
31,2001-07-13,97.42924630834553,0.006557377049180468,99.26293820436467,0.0037963621059480257,96.90079703028299,-0.0001238165970044447,88.64828217939885,-0.0012511536496095932,99.56750871080139,0.0006960008404539586
32,2001-07-16,96.31679877886783,-0.011418004055548159,98.70644430444402,-0.005606260604284485,96.23870639576438,-0.006832664485842077,87.16710733229897,-0.016708443871505607,99.39895470383276,-0.0016928615484214093
33,2001-07-17,97.32539210997916,0.01047162430540216,99.33223473851837,0.006339914668025193,96.26038686427802,0.00022527805418004476,86.46789687855613,-0.00802149429001131,99.56881533101046,0.001708877399001052
34,2001-07-18,96.76651160993329,-0.005742391455400786,99.21702015084331,-0.0011598912274383144,96.54606301075128,0.0029677435940087538,85.58093604223437,-0.010257689481767973,99.41724738675958,-0.001522243121473199
35,2001-07-19,97.38190811560182,0.006359602050647339,99.57658056665989,0.0036239791849213,97.06585832341179,0.005383909985046342,86.45109253453543,0.01016764401678949,99.49825783972125,0.0008148531073941534
36,2001-07-20,97.03073601228863,-0.003606132906086801,99.36326345409115,-0.0021422417937512206,97.26388746029575,0.0020401523285782375,86.20353061079545,-0.0028636066529880155,99.49956445993031,1.3132091329470796e-05
37,2001-07-23,95.36375536781294,-0.017179923733285585,98.41019620432587,-0.009591746653989763,96.83414260138659,-0.004418339325421128,85.81230824124617,-0.004538356686521694,99.24869337979094,-0.0025213284249139267
38,2001-07-24,93.734452060419,-0.017085142055383695,97.47546782973038,-0.00949828788731144,96.35100470792825,-0.004989334138550183,85.67801997164703,-0.0015649068572028968,99.05139372822299,-0.0019879319802523776
39,2001-07-25,95.3193154317678,0.01690801339860859,98.306286875522,0.008523365563557928,96.56040794361792,0.0021733373338912454,86.71423057936825,0.012094240834044978,99.22909407665506,0.0017940216865564018
40,2001-07-26,96.36655218552708,0.010986616395801896,98.98242914672811,0.006877914858713474,97.04510886151698,0.005019665183913391,87.1835015809447,0.005411695386571269,99.41071428571429,0.0018303120747926727
41,2001-07-27,96.61676834717252,0.002596504243129072,99.25399484741322,0.002743574824604078,97.10362434886514,0.0006029720408853301,87.5633702766738,0.004357116757651935,99.43554006968641,0.00024972945975187955
42,2001-07-30,96.51098197767378,-0.0010949069329106997,99.26033099825915,6.383774129870012e-05,97.01873882786671,-0.0008741745899562003,87.85160020614866,0.0032916724032452382,99.42378048780488,-0.00011826336814069194
43,2001-07-31,97.07662507668306,0.005860919528724029,99.68115017680351,0.004239550425756189,97.57621252108527,0.005746041434404159,88.45555103876406,0.006874670822138551,99.48257839721254,0.0005913867800959594
44,2001-08-01,97.48431318561887,0.004199652682752131,99.87775566655665,0.0019723437119698595,97.46512314870596,-0.0011384882596801038,88.9250904908297,0.005308196563716727,99.54529616724739,0.0006304397317129506
45,2001-08-02,97.90069606465046,0.004271280839192704,99.99966123416792,0.0012205477265452291,97.52400550241161,0.0006041376833414436,89.35198507176612,0.004800608901043946,99.59102787456446,0.0004594060099056829
46,2001-08-03,97.37611160220462,-0.005358332305415159,99.65088794892591,-0.003487744667707293,96.92822151454439,-0.006109100880321128,87.9921386087617,-0.015218984356220044,99.54006968641116,-0.0005116744875600654
47,2001-08-06,96.2110124093691,-0.01196493856311609,98.99248486702967,-0.006607096990783323,96.71635254804906,-0.0021858336321949334,87.88997937384397,-0.0011610041139239469,99.37282229965157,-0.0016802016241949103
48,2001-08-07,96.54576105805693,0.0034793173910643294,99.20181071863378,0.0021145630588552677,96.72289786750996,6.767541670527066e-05,87.97270788472393,0.000941273527077291,99.39895470383276,0.00026297335203362415
49,2001-08-08,94.80342573941776,-0.01804673037474347,98.3740278921839,-0.008344432631353094,97.18303573992493,0.004757279636568246,87.6276356843096,-0.003922491517102111,99.13763066202091,-0.002629042152309191
50,2001-08-09,94.81405268064593,0.00011209448546067868,98.32819105363296,-0.0004659445133341489,96.79795561742644,-0.003962421214429024,87.22352950871279,-0.0046116293386330165,99.17944250871079,0.00042175555750789684
51,2001-08-10,95.38114490800452,0.0059810989122959235,98.74987950285558,0.004288581379399137,96.82337768101291,0.0002626301704857781,87.31442100237801,0.0010420524619580984,99.23693379790942,0.0005796694127775393
52,2001-08-13,95.48693127750325,0.0011090910011697375,98.87247376656396,0.0012414624131751317,96.49865346099283,-0.003353779095477294,87.17962443097552,-0.0015438065081919694,99.26175958188153,0.0002501667778518346
53,2001-08-14,95.1053274788548,-0.003996398182903427,98.62438609020171,-0.0025091682943826354,96.90297896993461,0.004189960112813695,87.67922991320071,0.005730759744448699,99.23040069686411,-0.00031592110747902247
54,2001-08-15,94.39139024543404,-0.007506805899800906,98.14870884530032,-0.004823119958042965,96.77713235811204,-0.0012986867190286633,87.90597249561712,0.002586046691341437,99.10757839721254,-0.0012377487019001876
55,2001-08-16,94.70102066940068,0.003280282482984287,98.40476869421826,0.002608896764210611,96.8898533227808,0.0011647479308607434,87.9431452155345,0.00042286910504563124,99.1506968641115,0.0004350673035935504
56,2001-08-17,93.04853130841798,-0.017449541190812545,97.56641544254248,-0.008519437246795158,96.62143233019475,-0.0027703725764949283,87.60281642808441,-0.003869872820854825,98.93510452961672,-0.0021743905117505014
57,2001-08-20,93.84361972939942,0.00854487878315946,97.9346701451595,0.0037744002477357874,96.07047295657014,-0.0057022480451516255,87.28723633515465,-0.003602396655692397,99.03310104529618,0.000990513085778577
58,2001-08-21,92.65195318349343,-0.012698429039099235,97.27418246217204,-0.006744166105920213,95.884235924545,-0.0019385460099622387,87.04771710186844,-0.0027440350198112418,98.83710801393728,-0.0019790658809043515
59,2001-08-22,93.33739089271137,0.007397984453284545,97.69014242575521,0.004276159953797931,96.41722463863412,0.005558668835913272,87.06301960752654,0.00017579445122262172,98.9651567944251,0.0012955536949721402
60,2001-08-23,93.06736997695886,-0.002892955472291847,97.60115785491502,-0.0009108858747731707,96.0842376918164,-0.0034536043540533967,86.95425047844535,-0.001249314916614619,98.94686411149826,-0.00018483962961668432
61,2001-08-24,94.99326155317576,0.02069352101272126,98.70527263672903,0.011312517249593368,95.7374247056848,-0.0036094680507741117,87.22253358341898,0.00308533629463148,99.20165505226481,0.0025750279511580487
62,2001-08-27,94.51166789842576,-0.005069766495809924,98.4014674460324,-0.0030779023509184267,95.84133267587964,0.0010853432763024973,87.19674621811048,-0.0002956502666119354,99.1506968641115,-0.0005136828425540418
63,2001-08-28,93.02196395534752,-0.015762116743926913,97.67461429522294,-0.00738660885528053,95.56566810128137,-0.002876259823415883,86.89649769765578,-0.0034433454627271765,98.91419860627178,-0.002385240500768604
64,2001-08-29,91.94960897686708,-0.011527976113202554,97.16507934064771,-0.005216656940514319,95.2610680930797,-0.00318733719183395,86.45378871881782,-0.005094669987486755,98.78353658536585,-0.0013209632463992982
65,2001-08-30,90.31257698494356,-0.017803577526200987,96.18575708266258,-0.010078952897797366,94.99548752114289,-0.0027879235164286476,84.91521899338419,-0.017796440713982786,98.57709059233449,-0.002089882587398173
66,2001-08-31,90.69707904029059,0.004257458575355866,96.39029782419486,0.002126517976632547,94.79970674229305,-0.0020609481982631905,84.79413170237714,-0.001425978669577166,98.63458188153311,0.0005832114627564167
67,2001-09-03,90.69707904029059,0.0,96.39029782419486,0.0,94.39562822538083,-0.004262444798597165,84.40813610516177,-0.004552149888982782,98.63458188153311,0.0005832114627564167
68,2001-09-04,90.64394433414968,-0.0005858480416696121,96.04249177330362,-0.0036083097442607404,94.39812000685133,2.639721263930639e-05,84.46916983544993,0.0007230787588072829,98.56271777003485,-0.0007285894067515786
69,2001-09-05,90.5618270610228,-0.0009059322575831752,96.04651013234391,4.1839387609599044e-05,94.27959768123564,-0.0012555581150035522,84.5240804982478,0.0006500675087115493,98.54311846689896,-0.00019885108263373308
70,2001-09-06,88.4296762164225,-0.023543593518311035,94.97903302005696,-0.011114168654499323,93.8357663615728,-0.004707607272184888,84.29625576982725,-0.0026953825120318298,98.26872822299651,-0.0027844688515171745
71,2001-09-07,86.69217132561431,-0.019648436646492073,94.05238863369212,-0.009756304701156071,93.37594035327973,-0.004900327733470378,83.83133014142147,-0.005515376978015074,98.00087108013938,-0.002725761772853108
72,2001-09-10,87.26312789523767,0.0065860222542917235,94.33361269549242,0.0029900788899215325,92.46970952776304,-0.009705185533747107,83.38109590333168,-0.005370715665971915,98.09886759581882,0.0009999555575308516
73,2001-09-11,87.26312789523767,0.0,94.33361269549242,0.0,90.87145312024506,-0.01728410758160892,83.52401417622751,0.0017140368730763633,98.09886759581882,0.0009999555575308516
74,2001-09-12,87.26312789523767,0.0,94.33361269549242,0.0,91.07486654951425,0.002238474485491304,83.0508943243015,-0.0056644769362710345,98.09886759581882,0.0009999555575308516
75,2001-09-13,87.26312789523767,0.0,94.33361269549242,0.0,90.45166954417459,-0.006842689195716289,83.32451918501346,0.003294664830983063,98.09886759581882,0.0009999555575308516
76,2001-09-14,87.26312789523767,0.0,94.72999380470073,0.004201907441919062,88.14067112765159,-0.025549538534436533,80.05682829155396,-0.03921643863559454,98.09886759581882,0.0009999555575308516
77,2001-09-17,82.75972002840291,-0.05160722490077663,91.93109332722628,-0.029546085300551916,87.60948090446632,-0.006026618771894254,78.58850286026339,-0.018341039267046222,97.47691637630662,-0.00634004484205386
78,2001-09-18,82.25252510614864,-0.006128523901243299,91.48140229573542,-0.004891609739592573,88.52113066996817,0.010405834575095252,78.21045579295843,-0.004810462771853041,97.31750871080139,-0.0016353375899771372
79,2001-09-19,80.85411624907618,-0.017001409443269666,90.7560361668479,-0.007929110296567177,89.12597446027885,0.006832761689022249,77.0115171707058,-0.0153296462742335,97.15156794425087,-0.0017051481151623138
80,2001-09-20,78.19351659976523,-0.03290617438838617,89.06948424921491,-0.018583358075846323,88.03613548617137,-0.012228073585811905,75.98529742031715,-0.013325536076816968,96.75958188153311,-0.004034788846050352
81,2001-09-21,76.61348365624742,-0.020206700148878487,88.1925479040078,-0.009845530740398845,87.21226165498199,-0.009358359798957827,74.14953923932727,-0.024159386661807503,96.5701219512195,-0.001958048253511091
82,2001-09-24,79.78852386955913,0.04144231617971594,90.08912840542423,0.021504997264403247,88.8041872325323,0.01825346054948196,74.03498613109817,-0.0015448930553616513,96.94120209059233,0.0038425978126057636
83,2001-09-25,80.53337584109825,0.009335327129962101,90.60892306624919,0.005769782325851125,88.90862858052529,0.0011760858496403515,74.11389028399692,0.001065768456538052,97.05357142857143,0.0011591494179543638
84,2001-09-26,80.11940817598216,-0.005140324254293005,90.49912168926318,-0.0012118163782360858,87.78889652251084,-0.012594188841865916,72.1348340511428,-0.026702905828726253,96.96080139372822,-0.0009558642044562582
85,2001-09-27,81.09708676897513,0.01220276853325597,91.22677377182669,0.0080404325365937,87.57316403420033,-0.0024574006150673844,71.68960616130043,-0.006172162114169599,97.07970383275261,0.0012262938972789073
86,2001-09-28,82.9819197086286,0.023241684932812312,92.31371800207012,0.011914750300849875,87.71083111507372,0.0015720236032539248,71.65444095540825,-0.000490520282857454,97.40635888501743,0.0033648130285561795
87,2001-10-01,82.78049086807619,-0.002427382269049483,92.25788735537913,-0.0006047925259574649,87.58827897077977,-0.0013972293129130842,71.17162157296441,-0.006738164111060541,97.29398954703834,-0.0011536139864516404
88,2001-10-02,83.8581593171707,0.013018386793718806,93.01888059933785,0.008248544008246927,87.63105260822483,0.0004883488743891995,71.38954527107816,0.00306194650757452,97.44555749128921,0.001557834609892339
89,2001-10-03,85.64348544350571,0.021289832031520017,94.15748390406284,0.012240561242930159,87.2314781682357,-0.004559735711215596,71.29009114118854,-0.0013931189715802317,97.66506968641116,0.0022526649831273726
90,2001-10-04,85.42031967771385,-0.0026057529610827856,94.02628007115331,-0.0013934509235954406,87.36688364423809,0.001552254746173709,72.1404204088955,0.011927734332992879,97.70688153310104,0.00042811464553427214
91,2001-10-05,85.58841856623239,0.0019679028263155374,94.13563979475909,0.0011630761476792983,87.44235510104623,0.0008638451282692028,72.09570923029398,-0.0006197798453084769,97.71341463414635,6.686428778390763e-05
92,2001-10-08,84.83390573903128,-0.00881559491156192,93.68303952828553,-0.004807958680265401,87.04928908793771,-0.004495144402896112,71.91549858822364,-0.0024996028750433608,97.62848432055749,-0.0008691776242478744
93,2001-10-09,84.35907468324469,-0.005597184895002827,93.27993349432072,-0.004302870999858044,86.79185907607867,-0.002957290226678233,71.81276193769098,-0.0014285745430330232,97.5448606271777,-0.0008565501550266141
94,2001-10-10,86.408625211935,0.02429555488115609,94.53015003226862,0.013402845511505612,87.28247373636188,0.005652772800420758,72.21935156468535,0.005661801830531887,97.8427700348432,0.0030540758964650028
95,2001-10-11,87.80172059839339,0.016122179736589137,95.24114065886633,0.007521310675535853,87.8407855899294,0.006396608960166583,73.16594026985955,0.013107133817538585,98.07796167247386,0.002403771250005571
96,2001-10-12,87.31481347302928,-0.005545530566436585,94.97836807791973,-0.0027590238748588236,88.53637792030328,0.007918785399087191,73.14705143566809,-0.00025816430598435414,97.97865853658536,-0.0010124918401150929
97,2001-10-15,87.1737649803643,-0.0016154016375302671,95.03281211564486,0.0005732256599784158,89.22614728807297,0.00779080174694502,73.06498037442441,-0.0011220009505901185,97.9969512195122,0.00018670068768100734
98,2001-10-16,87.81234753962157,0.007325398408582151,95.51656431608501,0.005090370259184462,91.07768844679904,0.020751105085242028,77.97291620185112,0.06717220482748099,98.07012195121952,0.0007466633481629792
99,2001-10-17,86.09223218900496,-0.019588536223114628,94.52043563164776,-0.010428857984682627,91.57730162612505,0.005485571580111426,77.89813771804205,-0.0009590315131409177,97.8048780487805,-0.0027046351851276462
100,2001-10-18,85.3782949555842,-0.008292702085519243,94.11242021587199,-0.004316689962854503,91.3676349964013,-0.0022895043422411776,77.52575030691484,-0.0047804404833795555,97.73824041811847,-0.0006813323833274598
101,2001-10-19,85.7893643640017,0.004814682802360304,94.29187427278364,0.001906805249509258,91.0651248109303,-0.0033109118506013946,77.42096488516864,-0.001351620865730041,97.77351916376307,0.00036095130722313407
102,2001-10-22,87.17569715149668,0.01615972793099174,95.13999243452291,0.008994604978215692,91.25760428343317,0.0021136463921012094,77.4798404622171,0.0007604603886786077,97.96428571428572,0.0019511065179431686
103,2001-10-23,86.7433738606228,-0.004959218050445635,94.84869379702823,-0.003061789580182661,91.59296953774347,0.0036749294148541445,77.65070464812997,0.002205272815400283,97.91594076655052,-0.0004934956385657108
104,2001-10-24,86.78008511213834,0.00042321678165913035,95.0028423572799,0.0016252048824365595,91.31077592726028,-0.0030809527402307912,77.56473702131156,-0.0011071068473618162,97.90940766550523,-6.672152658848685e-05
105,2001-10-25,88.03744547654581,0.014489042765776228,95.84125725778085,0.008825155960575426,91.67508706637093,0.003989793487253479,77.69972411891678,0.0017403152874497785,98.09233449477352,0.0018683274021353835
106,2001-10-26,88.41904927519427,0.0043345623738040295,96.08135337952197,0.002505143699183199,91.92981967397914,0.002778645930532786,78.23923986266541,0.00694359921951504,98.16289198606272,0.000719296687683002
107,2001-10-29,86.20478115746707,-0.02504288539492827,94.85167029015568,-0.012798353125908157,91.78498605648932,-0.0015754802740118867,78.22226940825172,-0.0002169046432900501,97.85714285714286,-0.0031147119113327237
108,2001-10-30,84.64648513918873,-0.018076677387903306,94.01600983145029,-0.008810181793837302,91.51451396645155,-0.002946801014615974,78.26762174726484,0.0005797880751376994,97.64547038327527,-0.00216307637528923
109,2001-10-31,84.65517990928451,0.00010271861946176131,94.31904405773408,0.00322321939451653,92.20615251484442,0.007557692418564521,78.78724141352276,0.006639011824529861,97.66114982578398,0.00016057521610757242
110,2001-11-01,86.71922172146783,0.024381754482066142,95.59766580386324,0.013556347595576668,92.86704090177945,0.007167508554579705,79.2735456088203,0.006172372411735072,97.92770034843205,0.002729340409400871
111,2001-11-02,86.98248003825697,0.0030357550674831035,95.51104173900458,-0.0009061315894091093,93.12110069875762,0.00273573696880125,79.31497880173079,0.0005226610288751043,97.94860627177701,0.00021348324601278001
112,2001-11-05,88.30601726394903,0.015216135767914807,96.4530857707812,0.009863195025669125,94.0666505875111,0.010153981016743918,79.83929127006404,0.006610510098526312,98.1341463414634,0.0018942594157143056
113,2001-11-06,89.65950314219327,0.015327221407785085,97.37366972711064,0.009544370187566598,94.6624487935204,0.006333787822656811,80.32235029061579,0.00605039214235692,98.32491289198606,0.0019439365158266941
114,2001-11-07,89.43295607691971,-0.0025267490598768205,97.41891564915721,0.00046466280025581064,94.5723561362062,-0.0009517254039214107,80.03261051465803,-0.003607212375004498,98.30139372822299,-0.00023919841951858256
115,2001-11-08,89.66916399785526,0.0026411731345701295,97.40237398821287,-0.00016979927187765753,94.17508959483527,-0.004200662409200917,80.27925937549173,0.0030818544996544794,98.30923344947735,7.975188303066538e-05
116,2001-11-09,89.82035638896537,0.0016861135352361778,97.43552870237107,0.00034038917944867464,93.49967477510863,-0.007171905252572053,79.91514789234293,-0.004535561064978655,98.33797909407666,0.0002924002516415669
117,2001-11-12,89.65274054322991,-0.0018661231426159164,97.33498306058726,-0.0010319197024212245,94.07776913697973,0.006182848905748273,79.73386945133112,-0.0022683864798200837,98.31445993031359,-0.00023916663713996478
118,2001-11-13,91.42116017215645,0.01972521551724138,98.31426918780485,0.010060988315044206,94.15584784253879,0.0008299378936738044,80.00043235487759,0.0033431577494076326,98.54965156794425,0.0023922385150401126
119,2001-11-14,91.62307205549195,0.002208590253670817,98.22441052697586,-0.0009139940882573194,95.33625691370418,0.012536757920118102,80.32086365332626,0.004005369583844898,98.63327526132404,0.0008485437751359903
120,2001-11-15,91.71050279923291,0.0009542437486489419,97.84584534533016,-0.003854084535755309,97.59758342932456,0.023719480802222748,83.36132155247971,0.037853899483407005,98.59015679442508,-0.0004371594351371133
121,2001-11-16,91.41488061597616,-0.0032234277888968377,97.39040802615244,-0.004654641365408274,97.42079100278372,-0.0018114426641400172,83.30551950832175,-0.0006693997062273693,98.58493031358886,-5.301219722297912e-05
122,2001-11-19,92.46501562643404,0.011487571863375123,98.33787061460134,0.009728500040727672,97.4116124674907,-9.421536407716591e-05,83.4424564959562,0.0016437924934944448,98.72343205574913,0.0014048977031246856
123,2001-11-20,91.75880707754285,-0.007637575618267611,97.72244872649541,-0.006258238908973812,96.74442617094167,-0.006849145390871114,83.36001610336568,-0.0009879909587094948,98.62543554006969,-0.0009926368405031027
124,2001-11-21,91.28590819288864,-0.005153716571909883,97.23312738957716,-0.005007256196452481,96.89306967169126,0.0015364554489885052,83.49326487097278,0.0015984733909104598,98.5418118466899,-0.0008478917524862295
125,2001-11-22,91.28590819288864,0.0,97.23312738957716,0.0,96.95592463960082,0.0006487044751759541,83.46212713359591,-0.00037293711564623244,98.5418118466899,-0.0008478917524862295
126,2001-11-23,92.41236396307622,0.012339864854138849,97.83105599848821,0.006149433068375565,97.11262465538721,0.0016161984568643373,83.67055156399631,0.0024972336262982786,98.70775261324042,0.0016839630146916473
127,2001-11-26,93.01133701411933,0.006481525040117342,98.19621501888548,0.003732547059523972,98.27729857536139,0.011993022782641471,84.92823558582431,0.015031381989469184,98.79137630662021,0.0008471846553679274
128,2001-11-27,92.34377188787612,-0.007177244706652042,97.91298046088335,-0.002884373475573021,97.36037132680289,-0.00933000053776789,83.75633700770283,-0.013798692155063352,98.75348432055749,-0.0003835556045409527
129,2001-11-28,90.58694528574395,-0.019024852095767764,96.84155322178964,-0.010942647584114229,96.92971828013883,-0.0044232888678958915,83.4942277582672,-0.003129425889428772,98.46341463414635,-0.0029373109050974122
130,2001-11-29,91.58346254727783,0.011000671878166335,97.76324603884035,0.009517534430079078,97.0470763940873,0.001210754720335494,83.71706381660385,0.0026688798054617102,98.66986062717771,0.0020966771647972227
131,2001-11-30,91.51970089990873,-0.0006962135476826781,97.76282482087089,-4.308551388443327e-06,96.82431273744629,-0.002295418521794601,84.3381703759794,0.007419115423543676,98.62543554006969,-0.00045023968642143863
132,2001-12-03,90.7130194521329,-0.00881429287731239,97.34233047664148,-0.004301168107610165,96.55526831424154,-0.002778686629403726,83.82240015840419,-0.006115501620154951,98.53135888501743,-0.0009538782215470221
133,2001-12-04,91.97279503045586,0.013887483692323954,98.22694686748454,0.009087684530578732,97.1637016584681,0.006301399756317716,84.23600923348219,0.004934350177236313,98.70905923344948,0.0018034902841381761
134,2001-12-05,94.16677535129288,0.023854666155470383,99.08430743909622,0.008728364251902487,97.79090033326284,0.006455071843591842,84.61018279672359,0.004441966881459036,99.04616724738676,0.0034151679344851527
135,2001-12-06,93.89530530719107,-0.0028828643976507307,98.72806844353995,-0.003595311959719072,98.80787105220749,0.01039944121057168,84.8591062252318,0.002942003199617682,99.02003484320558,-0.00026384064025331
136,2001-12-07,93.15190246400125,-0.007917359028310034,98.02853391895562,-0.007085467543451296,98.49395725137582,-0.003177012089105813,84.75463071561693,-0.001231164388387218,98.98998257839722,-0.000303496811084214
137,2001-12-10,91.59843687355391,-0.01667669204123534,97.15794433730431,-0.008880981351522155,98.45878348964128,-0.0003571159360037379,84.4221539255385,-0.003922815629909482,98.72604529616724,-0.002666302946572885
